--- Excluded due to invalid trip data ---              id  vendor_id      pickup_datetime     dropoff_datetime  passenger_count  pickup_longitude  pickup_latitude  dropoff_longitude  dropoff_latitude store_and_fwd_flag  trip_duration  trip_distance
11846  id1969532          1  2016-05-12 13:50:22  2016-05-12 14:04:37                1        -73.975090        40.750004         -73.975090         40.750004                  N            855            0.0
11909  id3428616          1  2016-01-02 15:56:55  2016-01-02 16:00:10                2        -73.794029        40.656708         -73.794029         40.656708                  N            195            0.0
12124  id0174222          2  2016-04-15 00:53:44  2016-04-15 00:58:28                1        -73.967987        40.768661         -73.967987         40.768661                  N            284            0.0
12441  id2445062          1  2016-03-17 17:36:00  2016-03-17 17:36:16                2        -73.834221        40.766109         -73.834221         40.766109                  N             16            0.0
12635  id1154577          2  2016-05-14 14:28:05  2016-05-14 14:39:52                1        -73.987740        40.748951         -73.987740         40.748951                  N            707            0.0
13974  id1865600          1  2016-06-07 08:36:01  2016-06-07 08:46:39                1        -73.956917        40.768410         -73.956917         40.768410                  N            638            0.0
14245  id0406857          2  2016-02-25 22:50:25  2016-02-25 22:53:54                1        -73.966911        40.763531         -73.966911         40.763531                  N            209            0.0
14740  id0283445          2  2016-05-07 14:39:44  2016-05-07 14:49:41                1        -73.993713        40.752342         -73.993713         40.752342                  N            597            0.0
14838  id0417947          2  2016-05-26 16:59:33  2016-05-26 17:04:40                2        -73.871902        40.771881         -73.871902         40.771881                  N            307            0.0
14937  id0811505          1  2016-03-25 15:17:22  2016-03-25 16:21:44                1        -73.991028        40.742088         -73.991028         40.742088                  N           3862            0.0
15095  id0410215          2  2016-05-17 23:44:17  2016-05-17 23:50:11                2        -73.816078        40.701939         -73.816078         40.701939                  N            354            0.0
15686  id3005850          2  2016-01-28 22:31:09  2016-01-28 22:40:39                1        -73.826111        40.694946         -73.826111         40.694946                  N            570            0.0
16276  id0523805          1  2016-06-15 16:32:40  2016-06-15 16:32:43                1        -73.936127        40.756721         -73.936127         40.756721                  N              3            0.0
16395  id2681026          2  2016-04-14 00:20:28  2016-04-14 00:31:50                4        -74.010170        40.703690         -74.010170         40.703690                  N            682            0.0
16610  id1436954          2  2016-04-25 13:18:57  2016-04-25 13:26:13                1        -73.966537        40.784092         -73.966537         40.784092                  N            436            0.0
16929  id1824340          2  2016-01-21 11:09:05  2016-01-21 11:14:31                2        -73.948395        40.782394         -73.948395         40.782394                  N            326            0.0
17228  id1148385          2  2016-05-26 07:39:27  2016-05-26 07:39:46                1        -73.985252        40.754349         -73.985252         40.754349                  N             19            0.0
17514  id2299824          2  2016-05-04 13:54:32  2016-05-04 14:00:21                2        -73.936378        40.743820         -73.936378         40.743820                  N            349            0.0
17592  id1154921          2  2016-01-29 17:54:30  2016-01-29 18:01:03                5        -73.991776        40.744423         -73.991776         40.744423                  N            393            0.0
17697  id3674350          2  2016-01-10 00:21:51  2016-01-10 00:32:26                1        -73.988358        40.745960         -73.988358         40.745960                  N            635            0.0
17790  id2090650          2  2016-05-31 16:16:53  2016-05-31 16:22:40                1        -74.014542        40.872860         -74.014542         40.872860                  N            347            0.0
17947  id0960620          2  2016-05-04 03:49:35  2016-05-04 03:56:40                1        -73.976379        40.731689         -73.976379         40.731689                  N            425            0.0
18185  id2090814          1  2016-05-20 13:38:07  2016-05-20 13:41:42                1        -73.985001        40.739815         -73.985001         40.739815                  N            215            0.0
18985  id3979412          1  2016-04-30 04:19:58  2016-04-30 04:20:05                1        -73.956909        40.713581         -73.956909         40.713581                  N              7            0.0
19015  id3330882          2  2016-04-02 08:47:43  2016-04-02 08:50:23                1        -74.073433        40.615421         -74.073433         40.615421                  N            160            0.0
19107  id1083894          1  2016-04-10 20:21:31  2016-04-10 20:22:39                2        -73.981026        40.781647         -73.981026         40.781647                  Y             68            0.0
19435  id3223120          1  2016-06-14 16:10:07  2016-06-14 16:10:33                1        -73.977356        40.764549         -73.977356         40.764549                  N             26            0.0
19795  id3956852          2  2016-05-09 16:24:37  2016-05-09 16:36:15                2        -73.976028        40.755436         -73.976028         40.755436                  N            698            0.0
20231  id3059620          1  2016-01-06 21:53:23  2016-01-06 21:53:58                1        -74.031891        40.726780         -74.031891         40.726780                  N             35            0.0
20495  id1075331          2  2016-06-10 07:09:36  2016-06-10 07:10:22                1        -73.863098        40.769680         -73.863098         40.769680                  N             46            0.0
20656  id0895884          2  2016-03-12 13:30:17  2016-03-12 13:32:52                1        -73.975166        40.765179         -73.975166         40.765179                  N            155            0.0
20672  id1678167          2  2016-06-18 00:58:59  2016-06-18 01:24:06                1        -73.985168        40.766159         -73.985168         40.766159                  N           1507            0.0
20920  id3165609          2  2016-05-24 22:06:35  2016-05-24 22:14:09                1        -73.991768        40.764450         -73.991768         40.764450                  N            454            0.0
21154  id2025902          1  2016-06-24 17:10:07  2016-06-24 17:16:30                1        -73.981010        40.750504         -73.981010         40.750504                  N            383            0.0
21229  id0206782          1  2016-04-20 20:16:11  2016-04-20 20:16:39                1        -73.941376        40.833477         -73.941376         40.833477                  N             28            0.0
21592  id2426061          2  2016-06-11 16:26:13  2016-06-11 16:32:30                1        -73.954193        40.766220         -73.954193         40.766220                  N            377            0.0
22025  id2632335          2  2016-06-01 19:50:54  2016-06-01 20:05:18                1        -73.968300        40.768421         -73.968300         40.768421                  N            864            0.0
22138  id0738225          1  2016-02-06 00:49:56  2016-02-06 00:50:24                1        -73.989250        40.740467         -73.989250         40.740467                  N             28            0.0
22671  id0718306          2  2016-03-29 08:33:55  2016-03-29 08:38:38                1        -73.979782        40.745461         -73.979782         40.745461                  N            283            0.0
22888  id0020077          1  2016-02-22 10:56:37  2016-02-22 11:12:17                1        -73.991226        40.746761         -73.991226         40.746761                  N            940            0.0
23294  id2410009          1  2016-01-01 04:35:32  2016-01-01 04:36:12                2        -74.208260        40.831402         -74.208260         40.831402                  N             40            0.0
23384  id0184282          2  2016-03-18 10:36:47  2016-03-18 10:36:51                1        -73.776329        40.645538         -73.776329         40.645538                  N              4            0.0
23909  id3193338          1  2016-04-03 14:01:19  2016-04-03 14:01:26                1        -73.776451        40.646278         -73.776451         40.646278                  N              7            0.0
24025  id3243658          1  2016-04-11 15:51:25  2016-04-11 15:57:23                1        -73.993271        40.756760         -73.993271         40.756760                  N            358            0.0
24258  id0690150          1  2016-02-22 15:48:26  2016-02-22 16:05:10                1        -73.972260        40.754330         -73.972260         40.754330                  Y           1004            0.0
24407  id3878546          2  2016-05-18 09:03:43  2016-05-18 09:35:39                5        -73.822166        40.684616         -73.822166         40.684616                  N           1916            0.0
25046  id3984616          1  2016-06-17 12:07:31  2016-06-17 12:08:17                2        -73.941414        40.808681         -73.941414         40.808681                  N             46            0.0
25468  id3187085          2  2016-06-05 10:35:31  2016-06-05 10:57:32                6        -73.965820        40.599873         -73.965820         40.599873                  N           1321            0.0
25530  id0998953          1  2016-05-23 00:16:15  2016-05-23 00:16:24                1        -73.875160        40.764343         -73.875160         40.764343                  N              9            0.0
25770  id0896645          2  2016-04-20 11:36:56  2016-04-20 11:43:19                1        -73.997719        40.741253         -73.997719         40.741253                  N            383            0.0
26052  id0135333          2  2016-06-16 23:41:49  2016-06-16 23:51:25                1        -73.984489        40.735321         -73.984489         40.735321                  N            576            0.0
26212  id1320966          2  2016-01-05 12:41:11  2016-01-05 12:50:37                1        -74.000191        40.739712         -74.000191         40.739712                  N            566            0.0
26828  id3383170          1  2016-05-13 13:17:38  2016-05-13 13:18:08                1        -73.929512        40.812309         -73.929512         40.812309                  N             30            0.0
26839  id1220932          2  2016-04-13 15:24:35  2016-04-13 15:58:27                1        -73.813240        40.697269         -73.813240         40.697269                  N           2032            0.0
26916  id1631033          2  2016-02-27 14:23:17  2016-02-27 15:00:44                2        -74.105232        40.681389         -74.105232         40.681389                  N           2247            0.0
27015  id2513832          2  2016-01-14 20:48:27  2016-01-14 20:59:51                2        -73.793350        40.656876         -73.793350         40.656876                  N            684            0.0
27188  id2540791          1  2016-01-10 02:32:51  2016-01-10 02:42:31                1        -73.954666        40.821003         -73.954666         40.821003                  N            580            0.0
27308  id2765371          2  2016-02-11 12:57:22  2016-02-11 12:57:31                6        -73.962051        40.773800         -73.962051         40.773800                  N              9            0.0
27331  id2884907          1  2016-02-17 19:56:57  2016-02-17 19:58:22                1        -73.995613        40.768284         -73.995613         40.768284                  N             85            0.0
27411  id1769257          1  2016-03-20 15:28:27  2016-03-20 15:28:45                1        -73.952377        40.727287         -73.952377         40.727287                  N             18            0.0
27625  id3587936          2  2016-06-05 19:05:48  2016-06-05 19:06:15                1        -73.956284        40.802269         -73.956284         40.802269                  N             27            0.0
28020  id3518317          1  2016-06-05 21:51:56  2016-06-05 21:52:03                1        -73.974731        40.732773         -73.974731         40.732773                  N              7            0.0
28277  id2660325          1  2016-05-11 10:00:35  2016-05-11 10:01:31                1        -73.998795        40.875629         -73.998795         40.875629                  N             56            0.0
28511  id3978404          2  2016-02-11 10:02:25  2016-02-11 10:11:52                1        -73.963768        40.761482         -73.963768         40.761482                  N            567            0.0
28712  id1038053          1  2016-02-20 17:19:35  2016-02-20 17:29:20                4        -73.954369        40.741631         -73.954369         40.741631                  N            585            0.0
28806  id0974754          1  2016-02-14 20:42:14  2016-02-14 21:02:35                1        -73.944351        40.751873         -73.944351         40.751873                  N           1221            0.0
29775  id2183140          1  2016-03-23 22:59:22  2016-03-23 23:00:12                1        -73.972984        40.755058         -73.972984         40.755058                  N             50            0.0
29941  id1551256          2  2016-05-11 19:04:07  2016-05-11 19:16:02                1        -73.975296        40.746960         -73.975296         40.746960                  N            715            0.0
30519  id3311098          1  2016-01-09 07:49:54  2016-01-09 08:07:12                2        -73.870682        40.773602         -73.870682         40.773602                  N           1038            0.0
30712  id1629558          2  2016-05-22 02:17:12  2016-05-22 02:17:20                2        -73.955093        40.942661         -73.955093         40.942661                  N              8            0.0
31420  id2458003          2  2016-05-10 08:24:29  2016-05-10 08:30:26                1        -73.944862        40.783249         -73.944862         40.783249                  N            357            0.0
31579  id1906274          1  2016-06-05 15:28:36  2016-06-05 16:17:53                1        -73.964272        40.762348         -73.964272         40.762348                  N           2957            0.0
31795  id1056945          2  2016-06-15 10:48:14  2016-06-15 11:02:15                1        -73.961121        40.771820         -73.961121         40.771820                  N            841            0.0
32056  id3060550          2  2016-03-10 18:32:37  2016-03-10 18:38:51                4        -73.997398        40.670040         -73.997398         40.670040                  N            374            0.0
32230  id0350765          2  2016-03-15 16:27:36  2016-03-15 16:53:33                1        -74.063660        40.602081         -74.063660         40.602081                  N           1557            0.0
32323  id3929242          2  2016-02-18 14:31:54  2016-02-18 14:33:46                1        -73.999451        40.708214         -73.999451         40.708214                  N            112            0.0
32742  id3353807          2  2016-01-13 22:08:47  2016-01-13 22:25:56                1        -73.947052        40.718361         -73.947052         40.718361                  N           1029            0.0
32760  id1323906          1  2016-04-04 06:54:58  2016-04-04 06:55:00                2        -73.963280        40.764320         -73.963280         40.764320                  N              2            0.0
33494  id0123256          2  2016-02-02 12:26:37  2016-02-02 12:31:51                1        -73.975571        40.791981         -73.975571         40.791981                  N            314            0.0
33565  id0339400          2  2016-04-18 13:12:47  2016-04-18 13:26:51                2        -74.012550        40.718754         -74.012550         40.718754                  N            844            0.0
33715  id1060981          2  2016-01-13 08:01:53  2016-01-13 08:07:32                1        -73.975105        40.752499         -73.975105         40.752499                  N            339            0.0
33777  id0554263          2  2016-01-28 17:20:20  2016-01-28 17:31:29                1        -73.926758        40.730370         -73.926758         40.730370                  N            669            0.0
33939  id2628142          2  2016-02-08 07:34:16  2016-02-08 07:36:43                1        -73.992363        40.701771         -73.992363         40.701771                  N            147            0.0
34127  id2881694          2  2016-01-28 13:45:25  2016-01-28 13:55:05                1        -73.926758        40.730370         -73.926758         40.730370                  N            580            0.0
34283  id2081113          1  2016-06-13 13:18:05  2016-06-13 13:33:04                1        -74.005760        40.708729         -74.005760         40.708729                  N            899            0.0
34564  id1591203          2  2016-03-13 04:31:44  2016-03-13 04:37:33                3        -73.992958        40.753036         -73.992958         40.753036                  N            349            0.0
34876  id2608983          2  2016-06-17 21:23:17  2016-06-17 21:39:28                6        -73.985687        40.722858         -73.985687         40.722858                  N            971            0.0
35214  id0320347          2  2016-06-10 00:24:26  2016-06-10 00:51:30                6        -73.793907        40.656773         -73.793907         40.656773                  N           1624            0.0
35252  id1654765          1  2016-06-22 22:38:48  2016-06-22 22:39:14                1        -73.944580        40.751858         -73.944580         40.751858                  N             26            0.0
35336  id1485508          2  2016-05-15 22:11:14  2016-05-15 22:14:12                1        -73.977699        40.756920         -73.977699         40.756920                  N            178            0.0
36112  id2712830          2  2016-06-02 08:49:03  2016-06-02 09:02:37                1        -73.950844        40.778950         -73.950844         40.778950                  N            814            0.0
36173  id3601355          1  2016-04-21 21:33:41  2016-04-21 21:33:54                1        -74.001442        40.726315         -74.001442         40.726315                  N             13            0.0
36301  id2218346          2  2016-06-12 17:23:49  2016-06-12 17:24:07                1        -73.786446        40.652248         -73.786446         40.652248                  N             18            0.0
36320  id3233623          2  2016-04-09 13:43:41  2016-04-09 13:53:18                5        -73.949303        40.788139         -73.949303         40.788139                  N            577            0.0
36459  id2633941          1  2016-05-24 20:06:31  2016-05-24 20:11:19                1        -73.967110        40.782349         -73.967110         40.782349                  N            288            0.0
36587  id0949760          1  2016-03-20 11:48:14  2016-03-20 11:48:30                4        -73.983421        40.729931         -73.983421         40.729931                  N             16            0.0
37132  id2385775          2  2016-04-15 19:48:21  2016-04-15 19:59:35                4        -74.004883        40.711933         -74.004883         40.711933                  N            674            0.0
37422  id3773641          2  2016-05-13 11:08:23  2016-05-13 11:09:54                6        -73.986038        40.777382         -73.986038         40.777382                  N             91            0.0
37655  id0830946          2  2016-01-31 01:16:46  2016-01-31 01:18:35                2        -73.968376        40.707420         -73.968376         40.707420                  N            109            0.0
37688  id3108390          1  2016-01-12 14:02:29  2016-01-12 14:02:31                1        -73.975334        40.758148         -73.975334         40.758148                  N              2            0.0
37699  id3730080          2  2016-02-02 09:07:39  2016-02-02 09:28:35                1        -73.959442        40.761990         -73.959442         40.761990                  N           1256            0.0
37804  id2071220          2  2016-02-05 08:53:31  2016-02-05 09:08:29                5        -73.983131        40.746166         -73.983131         40.746166                  N            898            0.0
37971  id0084868          2  2016-02-11 18:06:54  2016-02-11 18:12:17                1        -73.969757        40.753021         -73.969757         40.753021                  N            323            0.0
38279  id2005181          2  2016-06-02 09:23:35  2016-06-02 09:49:57                1        -73.832626        40.806652         -73.832626         40.806652                  N           1582            0.0
38445  id0725851          2  2016-06-13 23:10:32  2016-06-13 23:24:56                1        -73.965759        40.805599         -73.965759         40.805599                  N            864            0.0
38962  id1289052          1  2016-06-24 15:49:32  2016-06-24 16:27:10                4        -73.986160        40.753056         -73.986160         40.753056                  N           2258            0.0
39326  id2705643          1  2016-02-05 05:54:48  2016-02-05 06:03:43                1        -73.959518        40.763821         -73.959518         40.763821                  N            535            0.0
40010  id2883133          1  2016-05-29 08:22:03  2016-05-29 08:24:19                1        -73.936310        40.796722         -73.936310         40.796722                  N            136            0.0
40122  id3441554          2  2016-01-06 23:06:49  2016-01-06 23:25:30                5        -73.995140        40.755032         -73.995140         40.755032                  N           1121            0.0
40205  id1123327          1  2016-04-20 11:32:40  2016-04-20 11:33:04                1        -73.947121        40.744987         -73.947121         40.744987                  N             24            0.0
40675  id1950746          1  2016-04-09 15:02:32  2016-04-09 15:02:37                1        -73.987556        40.732918         -73.987556         40.732918                  N              5            0.0
40773  id3736763          2  2016-02-23 12:05:31  2016-02-23 12:13:41                1        -73.976822        40.753880         -73.976822         40.753880                  N            490            0.0
40917  id0198069          2  2016-06-08 23:59:00  2016-06-09 00:04:55                3        -73.794693        40.656193         -73.794693         40.656193                  N            355            0.0
41039  id1667626          2  2016-03-09 19:36:06  2016-03-09 19:54:09                3        -73.983795        40.742538         -73.983795         40.742538                  N           1083            0.0
41075  id3262751          2  2016-03-04 23:46:13  2016-03-04 23:54:40                1        -74.044701        40.724537         -74.044701         40.724537                  N            507            0.0
41296  id2714516          2  2016-03-14 09:23:31  2016-03-14 09:34:10                1        -73.994278        40.763390         -73.994278         40.763390                  N            639            0.0
41323  id2808489          1  2016-05-05 15:11:10  2016-05-05 15:11:23                1        -73.947075        40.744946         -73.947075         40.744946                  N             13            0.0
41562  id3019629          2  2016-06-10 19:34:31  2016-06-10 19:54:31                2        -73.988243        40.753483         -73.988243         40.753483                  N           1200            0.0
41940  id3112872          2  2016-03-30 13:54:15  2016-03-30 13:58:54                1        -73.996017        40.745640         -73.996017         40.745640                  N            279            0.0
42068  id3328811          1  2016-06-04 06:27:08  2016-06-04 06:27:43                2        -73.912102        40.874985         -73.912102         40.874985                  N             35            0.0
42291  id1553363          2  2016-06-13 14:31:39  2016-06-13 14:53:29                3        -73.975365        40.749714         -73.975365         40.749714                  N           1310            0.0
42296  id2518154          2  2016-04-26 01:15:31  2016-04-26 01:28:04                5        -73.944366        40.720322         -73.944366         40.720322                  N            753            0.0
42573  id2879576          2  2016-04-20 19:54:00  2016-04-20 20:00:19                1        -73.952507        40.823559         -73.952507         40.823559                  N            379            0.0
42730  id0941873          2  2016-04-07 14:04:03  2016-04-07 14:29:02                2        -74.008850        40.733521         -74.008850         40.733521                  N           1499            0.0
42911  id0923058          1  2016-05-15 22:31:41  2016-05-15 22:32:06                1        -73.940269        40.816277         -73.940269         40.816277                  N             25            0.0
43131  id1593246          1  2016-06-23 08:10:57  2016-06-23 08:11:24                1        -73.943108        40.749722         -73.943108         40.749722                  N             27            0.0
43221  id1664404          2  2016-06-28 20:12:50  2016-06-28 20:39:28                6        -73.793320        40.656693         -73.793320         40.656693                  N           1598            0.0
43553  id1344024          2  2016-03-26 19:12:54  2016-03-26 19:21:17                1        -73.999321        40.730919         -73.999321         40.730919                  N            503            0.0
44120  id0992994          2  2016-01-24 12:51:44  2016-01-24 12:56:25                1        -73.990524        40.730839         -73.990524         40.730839                  N            281            0.0
44131  id3512493          1  2016-05-15 22:57:09  2016-05-15 22:58:27                1        -74.211449        40.789490         -74.211449         40.789490                  N             78            0.0
44135  id0051474          2  2016-03-30 21:46:41  2016-03-30 21:54:16                2        -73.973679        40.754219         -73.973679         40.754219                  N            455            0.0
44375  id3351929          2  2016-01-16 00:03:23  2016-01-16 00:18:43                1        -73.992119        40.699238         -73.992119         40.699238                  N            920            0.0
44421  id0934333          2  2016-01-17 22:31:30  2016-01-17 22:47:21                1        -73.994308        40.751179         -73.994308         40.751179                  N            951            0.0
44443  id0233126          2  2016-02-15 16:04:18  2016-02-15 16:11:13                1        -73.957573        40.773548         -73.957573         40.773548                  N            415            0.0
45172  id1026828          1  2016-01-03 20:30:31  2016-01-03 20:30:52                1        -73.989876        40.733829         -73.989876         40.733829                  N             21            0.0
45322  id3938479          2  2016-04-07 21:04:07  2016-04-07 21:13:16                1        -73.997818        40.757332         -73.997818         40.757332                  N            549            0.0
46222  id0878386          1  2016-05-21 14:32:26  2016-05-21 14:32:43                1        -74.177460        40.695324         -74.177460         40.695324                  N             17            0.0
46375  id3595397          2  2016-02-19 10:57:25  2016-02-19 11:29:27                1        -73.863342        40.769581         -73.863342         40.769581                  N           1922            0.0
46493  id3480036          2  2016-03-03 17:36:32  2016-03-03 17:39:31                2        -73.989380        40.743874         -73.989380         40.743874                  N            179            0.0
46630  id3399991          2  2016-06-27 19:05:25  2016-06-27 19:09:02                2        -74.003471        40.738804         -74.003471         40.738804                  N            217            0.0
46794  id3082523          1  2016-03-11 14:38:19  2016-03-11 14:38:38                1        -73.864799        40.770378         -73.864799         40.770378                  N             19            0.0
46955  id0282024          2  2016-05-06 23:30:40  2016-05-06 23:37:28                2        -73.989861        40.745735         -73.989861         40.745735                  N            408            0.0
46968  id3848561          2  2016-04-03 13:08:46  2016-04-03 13:14:04                1        -73.968971        40.767582         -73.968971         40.767582                  N            318            0.0
47752  id2155010          2  2016-04-24 17:56:07  2016-04-24 18:04:50                2        -74.007919        40.748192         -74.007919         40.748192                  N            523            0.0
47764  id1792628          1  2016-03-07 10:49:49  2016-03-07 10:50:20                1        -73.766754        41.032238         -73.766754         41.032238                  N             31            0.0
47828  id2389917          1  2016-02-01 16:52:32  2016-02-01 16:52:44                1        -73.943367        40.749523         -73.943367         40.749523                  N             12            0.0
48548  id2351060          2  2016-01-01 01:50:29  2016-01-01 02:05:13                1        -73.793388        40.656860         -73.793388         40.656860                  N            884            0.0
48749  id2290797          1  2016-03-24 11:41:51  2016-03-24 11:54:55                1        -73.977943        40.746910         -73.977943         40.746910                  N            784            0.0
48863  id3235620          2  2016-05-25 09:01:50  2016-05-25 09:09:38                1        -73.971855        40.750328         -73.971855         40.750328                  N            468            0.0
49405  id3572783          2  2016-03-12 17:00:50  2016-03-12 17:12:00                2        -73.977249        40.743580         -73.977249         40.743580                  N            670            0.0
49449  id1947392          2  2016-06-15 22:54:04  2016-06-15 23:11:41                2        -73.978828        40.753529         -73.978828         40.753529                  N           1057            0.0
49758  id1515242          2  2016-05-28 05:23:37  2016-05-28 05:23:41                1        -73.915604        40.883629         -73.915604         40.883629                  N              4            0.0
50124  id0085216          2  2016-06-29 18:47:13  2016-06-29 19:23:05                1        -73.978310        40.736881         -73.978310         40.736881                  N           2152            0.0
50349  id2892740          2  2016-06-14 10:01:10  2016-06-14 10:09:09                1        -73.962387        40.770458         -73.962387         40.770458                  N            479            0.0
50558  id3890544          2  2016-02-01 18:38:18  2016-02-01 19:00:48                1        -73.960648        40.761398         -73.960648         40.761398                  N           1350            0.0
50776  id3794233          2  2016-02-28 08:38:19  2016-02-28 08:40:45                3        -73.940063        40.751190         -73.940063         40.751190                  N            146            0.0
50787  id1115039          2  2016-02-16 10:38:49  2016-02-16 10:45:09                1        -73.975967        40.753502         -73.975967         40.753502                  N            380            0.0
